timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
447633, 0.00543457, 0.00953613, 0.0347607, 0.0070752, -0.0415885, 0.0905162, 9.80755, -0.0457764, -0.0457764, 0, 26.7687, 91105.3
447643, 0.00543457, 0.00830566, 0.034248, 0.00625488, -0.0489277, 0.122319, 9.81, -0.0610352, -0.0457764, -0.0457764, 26.7696, 91105.5
447653, 0.00369141, 0.00543457, 0.0334277, 0.00625488, -0.0293566, 0.0831771, 9.81, -0.106812, 0.0610352, 0.0457764, 26.778, 91105.3
447663, 0.00369141, 0.00830566, 0.0359912, 0.00666504, -0.0684988, 0.110087, 9.81979, -0.106812, 0.0457764, 0, 26.7575, 91105.5
447673, 0.00369141, 0.010459, 0.0326074, 0.0070752, -0.0660524, 0.0807307, 9.80021, -0.152588, 0.0762939, -0.0152588, 26.7652, 91105.8
447683, 0.00369141, 0.010459, 0.0326074, 0.00912598, -0.0880698, 0.0611596, 9.81489, -0.12207, -0.0915527, 0.0305176, 26.7866, 91105.8
447703, 0.00369141, 0.00912598, 0.0330176, 0.00789551, -0.0880698, 0.0538205, 9.81979, -0.0610352, -0.152588, 0.0305176, 26.7741, 91105.8
447713, 0.00328125, 0.00789551, 0.034248, 0.0112793, -0.0391421, 0.0758379, 9.79288, -0.0457764, -0.0762939, 0.0152588, 26.7791, 91105.7
447723, 0.00410156, 0.00584473, 0.0321973, 0.00748535, -0.0562668, 0.0611596, 9.82957, 0, -0.0610352, -0.0152588, 26.779, 91105.4
447733, 0.00502441, 0.00584473, 0.0321973, 0.00666504, -0.0391421, 0.0807307, 9.78554, -0.0305176, -0.0762939, 0, 26.7775, 91105.9
447743, 0.00205078, 0.00789551, 0.0347607, 0.00871582, -0.0611596, 0.102748, 9.81979, -0.0610352, -0.0762939, -0.0152588, 26.7775, 91105.5
447753, 0.00205078, 0.00789551, 0.0321973, 0.00789551, -0.0342494, 0.112534, 9.80021, -0.0457764, -0.0610352, 0.0152588, 26.779, 91105.5
447763, 0.00123047, 0.00830566, 0.0368115, 0.00789551, -0.0709451, 0.0978554, 9.83202, -0.0915527, 0.0305176, 0.0152588, 26.7804, 91105.9
447773, 0.00451172, 0.0070752, 0.0334277, 0.00584473, -0.0611596, 0.0733915, 9.79777, -0.137329, -0.0457764, -0.0305176, 26.7714, 91105.7
447793, 0.00328125, 0.0070752, 0.0347607, 0.00871582, -0.0513741, 0.0684988, 9.78064, -0.106812, -0.0762939, -0.0305176, 26.7724, 91105
447803, 0.00328125, 0.0070752, 0.0334277, 0.00748535, -0.0733915, 0.0464813, 9.81, -0.106812, -0.0305176, 0, 26.7776, 91105.2
447813, 0.00287109, 0.00830566, 0.0351709, 0.00748535, -0.0440349, 0.0587132, 9.80021, -0.0915527, 0, 0.0152588, 26.7833, 91105.7
447823, 0.00205078, 0.0070752, 0.0326074, 0.0070752, -0.0562668, 0.0733915, 9.81979, -0.0457764, 0.0915527, 0, 26.7757, 91106.1
447833, 0.00164062, 0.00502441, 0.0330176, 0.00789551, -0.0684988, 0.0856234, 9.81, -0.0457764, -0.0457764, -0.0610352, 26.7879, 91106.2
447843, 0.00246094, 0.00502441, 0.0330176, 0.00912598, -0.0684988, 0.110087, 9.81734, -0.0762939, 0.0610352, 0, 26.7754, 91106.2
447853, 0.00246094, 0.00830566, 0.0338379, 0.00666504, -0.0684988, 0.107641, 9.81, -0.137329, -0.0610352, 0.0457764, 26.7744, 91105.1
447873, 0.00410156, 0.00584473, 0.034248, 0.00789551, -0.0660524, 0.0807307, 9.82468, -0.0762939, -0.106812, 0, 26.7784, 91105.9
447883, 0.00164062, 0.00584473, 0.0347607, 0.00748535, -0.0269102, 0.0929626, 9.77575, -0.106812, 0.0915527, -0.0305176, 26.7802, 91105.3
447893, 0.00205078, 0.00584473, 0.0347607, 0.00789551, -0.0807307, 0.0782843, 9.83936, -0.0457764, -0.0915527, 0, 26.7872, 91105.8
447903, 0.00123047, 0.00871582, 0.0317871, 0.00748535, -0.0538205, 0.0733915, 9.79043, -0.0762939, 0.0610352, 0.0305176, 26.7747, 91105.9
