timestamp, current1, current2, current3, current4, accelx, accely, accelz, degrees x, degrees y, degrees z, baro temp, baro pressure
139380943, 0.0782373, 0.0263525, 0.0305566, 0.0719824, -0.0587132, 8.02414, -6.31412, -0.0762939, 0.0305176, -0.0152588, 0, 0
139380953, 0.0757764, 0.0297363, 0.0305566, 0.0728027, -0.0587132, 8.01435, -6.30678, -0.106812, 0, 0, 0, 0
139380963, 0.0719824, 0.0305566, 0.0288135, 0.0723926, -0.0709451, 8.0168, -6.30189, -0.12207, -0.0610352, -0.0457764, 0, 0
139380973, 0.0770068, 0.0292236, 0.0317871, 0.0723926, -0.0709451, 8.00457, -6.29455, -0.12207, -0.0305176, -0.0152588, 0, 0
139380983, 0.0770068, 0.0292236, 0.0309668, 0.0723926, -0.0733915, 8.02169, -6.32146, -0.0457764, 0.0610352, -0.0152588, 0, 0
139380993, 0.0749561, 0.0292236, 0.0305566, 0.0745459, -0.063606, 8.00946, -6.30923, -0.0457764, 0, 0, 0, 0
139381013, 0.0765967, 0.0292236, 0.0309668, 0.0719824, -0.0733915, 8.01191, -6.31167, -0.106812, -0.0152588, 0.0152588, 0, 0
139381023, 0.0757764, 0.0279932, 0.0292236, 0.0732129, -0.0660524, 8.00212, -6.29455, -0.137329, 0, 0.0457764, 0, 0
139381033, 0.0757764, 0.0279932, 0.0309668, 0.0732129, -0.0782843, 8.00702, -6.30678, -0.183105, 0.0762939, 0, 0, 0
139381043, 0.0753662, 0.0309668, 0.0288135, 0.0732129, -0.0782843, 8.01925, -6.30923, -0.137329, 0.0457764, 0, 0, 0
139381053, 0.0749561, 0.0309668, 0.0288135, 0.0732129, -0.0684988, 8.02169, -6.31412, -0.0915527, 0.0915527, -0.0610352, 0, 0
139381063, 0.0741357, 0.027583, 0.0309668, 0.0719824, -0.0709451, 8.01925, -6.31901, -0.106812, -0.0152588, 0.0152588, 0, 0
139381073, 0.0778271, 0.0279932, 0.0292236, 0.0728027, -0.0562668, 8.00457, -6.30923, -0.106812, 0.0457764, -0.0152588, 0, 0
139381093, 0.0795703, 0.0288135, 0.0301465, 0.0711621, -0.0660524, 7.99234, -6.31167, -0.12207, 0.0305176, 0.0152588, 0, 0
139381103, 0.073623, 0.0288135, 0.0301465, 0.0732129, -0.0758379, 8.01435, -6.29699, -0.0610352, -0.0305176, -0.0457764, 0, 0
139381113, 0.0741357, 0.0271729, 0.0309668, 0.0711621, -0.0611596, 8.01191, -6.30923, -0.0915527, 0.0152588, -0.0457764, 0, 0
139381123, 0.0761865, 0.027583, 0.0317871, 0.0728027, -0.0709451, 8.01191, -6.31412, -0.0457764, 0.0610352, 0, 0, 0
139381133, 0.0761865, 0.0288135, 0.0317871, 0.0728027, -0.0587132, 8.0168, -6.30433, -0.0305176, 0.0152588, -0.0152588, 0, 0
139381143, 0.0749561, 0.0309668, 0.0309668, 0.0715723, -0.0684988, 8.02659, -6.31412, -0.183105, 0.106812, -0.0457764, 0, 0
139381153, 0.0757764, 0.0309668, 0.0309668, 0.0728027, -0.0782843, 8.01925, -6.30189, -0.167847, -0.0152588, 0.0305176, 0, 0
139381163, 0.077417, 0.0292236, 0.0321973, 0.0711621, -0.0709451, 8.02169, -6.29455, -0.0762939, 0, -0.0152588, 0, 0
139381183, 0.0741357, 0.0292236, 0.0292236, 0.0711621, -0.0733915, 8.02659, -6.28965, -0.0762939, -0.0305176, -0.0305176, 0, 0
139381193, 0.0741357, 0.0267627, 0.0305566, 0.070752, -0.0758379, 8.01191, -6.32635, -0.0610352, -0.0915527, -0.0152588, 0, 0
139381203, 0.0765967, 0.0267627, 0.0297363, 0.0711621, -0.0831771, 8.01191, -6.30923, -0.0915527, 0.0305176, -0.0152588, 0, 0
139381213, 0.0741357, 0.0288135, 0.0297363, 0.0699316, -0.0905162, 8.00946, -6.30678, -0.0610352, 0.0305176, -0.0152588, 0, 0
139381223, 0.0761865, 0.0297363, 0.031377, 0.0723926, -0.0807307, 8.00212, -6.30678, -0.12207, 0, -0.0305176, 0, 0
139381233, 0.0770068, 0.0305566, 0.0347607, 0.0691113, -0.0758379, 8.00946, -6.30189, -0.167847, -0.0152588, -0.0305176, 0, 0
139381243, 0.0770068, 0.0288135, 0.0305566, 0.0691113, -0.0856234, 8.01191, -6.30189, -0.0915527, -0.0152588, 0, 0, 0
139381263, 0.0757764, 0.0309668, 0.031377, 0.0711621, -0.0562668, 8.03148, -6.31656, -0.0762939, 0.0152588, 0.0152588, 0, 0
139381273, 0.0728027, 0.0263525, 0.031377, 0.0753662, -0.063606, 8.02659, -6.31656, -0.0762939, 0.0305176, 0.0305176, 0, 0
139381283, 0.0741357, 0.0284033, 0.031377, 0.070752, -0.0611596, 8.0168, -6.30189, -0.106812, -0.0152588, -0.0305176, 0, 0
139381293, 0.0741357, 0.0288135, 0.0326074, 0.070752, -0.0709451, 7.99723, -6.30189, -0.0762939, 0.0305176, -0.0152588, 0, 0
139381303, 0.0753662, 0.0297363, 0.0305566, 0.0723926, -0.0562668, 8.00212, -6.30678, -0.12207, 0.0152588, 0.0152588, 0, 0
139381313, 0.0745459, 0.0297363, 0.0305566, 0.0719824, -0.0684988, 8.01435, -6.30678, -0.12207, 0.0305176, 0, 0, 0
139381323, 0.0770068, 0.0297363, 0.0301465, 0.073623, -0.0758379, 8.02169, -6.31167, -0.167847, 0, 0.0305176, 0, 0
139381333, 0.0757764, 0.0255322, 0.0305566, 0.0691113, -0.0587132, 8.01435, -6.31656, -0.0762939, 0.0152588, 0, 0, 0
139381353, 0.0770068, 0.0284033, 0.031377, 0.0732129, -0.0562668, 8.04126, -6.30189, -0.0915527, -0.0152588, 0, 0, 0
139381363, 0.0757764, 0.0284033, 0.031377, 0.0695215, -0.0660524, 8.02169, -6.31656, -0.0610352, 0.0152588, 0.0152588, 0, 0
139381373, 0.0745459, 0.0297363, 0.0317871, 0.0715723, -0.0611596, 8.02903, -6.31901, -0.106812, -0.0457764, 0.0305176, 0, 0
139381383, 0.0757764, 0.0259424, 0.0284033, 0.0711621, -0.0587132, 8.01435, -6.30678, -0.0915527, 0, 0.0152588, 0, 0
139381393, 0.0728027, 0.0288135, 0.031377, 0.0711621, -0.0513741, 8.01435, -6.31656, -0.0610352, -0.0305176, -0.0152588, 0, 0
139381403, 0.0728027, 0.0271729, 0.0334277, 0.0741357, -0.0660524, 8.01925, -6.30923, -0.0762939, 0.0305176, 0.0152588, 0, 0
139381413, 0.0753662, 0.0271729, 0.0305566, 0.0723926, -0.0684988, 7.99723, -6.31656, -0.12207, -0.0915527, 0.0152588, 0, 0
139381433, 0.0745459, 0.0271729, 0.031377, 0.0719824, -0.0807307, 8.00702, -6.30923, -0.106812, -0.0457764, 0.0457764, 0, 0
139381443, 0.0757764, 0.0292236, 0.0301465, 0.0711621, -0.0660524, 8.00702, -6.29699, -0.106812, -0.0305176, 0.0152588, 0, 0
139381453, 0.0757764, 0.0297363, 0.0305566, 0.0711621, -0.0856234, 8.01191, -6.27987, -0.0915527, 0, -0.0305176, 0, 0
139381463, 0.0745459, 0.0297363, 0.0317871, 0.0699316, -0.0733915, 8.02903, -6.30678, -0.0610352, 0.0305176, -0.0457764, 0, 0
139381473, 0.0778271, 0.0259424, 0.0317871, 0.0711621, -0.0611596, 8.0168, -6.30923, -0.0305176, -0.0305176, -0.0457764, 0, 0
139381483, 0.0741357, 0.0292236, 0.0309668, 0.0715723, -0.0831771, 8.01191, -6.32146, -0.106812, 0.0305176, 0.0152588, 0, 0
139381493, 0.073623, 0.0330176, 0.0301465, 0.0732129, -0.063606, 7.99478, -6.30189, -0.106812, 0.0762939, -0.0305176, 0, 0
139381503, 0.073623, 0.0297363, 0.0309668, 0.0732129, -0.0733915, 7.99478, -6.30189, -0.0610352, -0.0305176, -0.0610352, 0, 0
139381523, 0.0770068, 0.0271729, 0.0321973, 0.0728027, -0.0684988, 8.01435, -6.31412, -0.106812, -0.0152588, 0.0152588, 0, 0
139381533, 0.0757764, 0.0284033, 0.0317871, 0.0728027, -0.063606, 8.02169, -6.31167, -0.12207, 0, 0.0152588, 0, 0
139381543, 0.073623, 0.0292236, 0.0326074, 0.0711621, -0.0733915, 8.02169, -6.31167, -0.137329, 0.0152588, -0.0457764, 0, 0
139381553, 0.073623, 0.0317871, 0.0292236, 0.0711621, -0.0733915, 8.02903, -6.3239, -0.0915527, 0.0457764, 0.0305176, 0, 0
139381563, 0.0749561, 0.0309668, 0.0309668, 0.0732129, -0.063606, 8.00457, -6.30433, -0.0610352, -0.0762939, -0.0305176, 0, 0
139381573, 0.0723926, 0.0309668, 0.0309668, 0.0715723, -0.0611596, 8.01435, -6.30433, -0.106812, 0.0305176, -0.0457764, 0, 0
139381583, 0.0723926, 0.0292236, 0.0271729, 0.0715723, -0.0489277, 8.00212, -6.30433, -0.152588, -0.0457764, 0.0152588, 0, 0
139381603, 0.073623, 0.0305566, 0.031377, 0.0711621, -0.0538205, 8.01191, -6.31412, -0.137329, -0.0152588, -0.0610352, 0, 0
139381613, 0.073623, 0.0284033, 0.031377, 0.073623, -0.0709451, 8.01191, -6.30678, -0.0457764, -0.0305176, 0, 0, 0
139381623, 0.0749561, 0.0284033, 0.0309668, 0.0719824, -0.0758379, 8.01925, -6.30433, -0.106812, 0, -0.0152588, 0, 0
139381633, 0.0757764, 0.0284033, 0.0309668, 0.0719824, -0.0660524, 8.0168, -6.29699, -0.0915527, -0.0762939, -0.0457764, 0, 0
139381643, 0.0749561, 0.0292236, 0.0334277, 0.0732129, -0.0684988, 8.02414, -6.31412, -0.0457764, 0.0610352, -0.0305176, 0, 0
139381653, 0.073623, 0.0288135, 0.0309668, 0.0723926, -0.0733915, 8.00946, -6.32146, -0.12207, -0.0305176, 0, 0, 0
139381663, 0.073623, 0.0301465, 0.0330176, 0.0723926, -0.063606, 8.00946, -6.30678, -0.183105, 0.0152588, 0.0305176, 0, 0
139381673, 0.0745459, 0.0301465, 0.0288135, 0.073623, -0.0538205, 8.02414, -6.31656, -0.106812, -0.0152588, 0.0152588, 0, 0
139381693, 0.0753662, 0.0279932, 0.0309668, 0.0723926, -0.0758379, 8.01191, -6.30433, -0.106812, -0.0152588, 0, 0, 0
139381703, 0.0728027, 0.027583, 0.031377, 0.0711621, -0.0758379, 8.00946, -6.31656, -0.0610352, -0.0457764, 0.0457764, 0, 0
139381713, 0.0728027, 0.0259424, 0.0326074, 0.0711621, -0.0758379, 8.01435, -6.31656, -0.137329, 0.0152588, 0, 0, 0
139381723, 0.0753662, 0.0297363, 0.0301465, 0.070752, -0.0807307, 8.02659, -6.30433, -0.137329, -0.0152588, 0.0152588, 0, 0
139381733, 0.0749561, 0.0297363, 0.0301465, 0.0711621, -0.0758379, 8.01191, -6.29699, -0.12207, 0.0610352, 0, 0, 0
139381743, 0.0745459, 0.0263525, 0.0305566, 0.0719824, -0.0562668, 8.01191, -6.29944, -0.0610352, -0.0305176, -0.0610352, 0, 0
139381753, 0.0745459, 0.0309668, 0.0284033, 0.0732129, -0.0684988, 8.0168, -6.31412, -0.106812, -0.0610352, 0.0152588, 0, 0
139381773, 0.0741357, 0.0297363, 0.0301465, 0.0711621, -0.0733915, 7.99723, -6.30678, -0.0152588, 0.0305176, 0, 0, 0
139381783, 0.0745459, 0.0297363, 0.0301465, 0.0749561, -0.0831771, 8.02169, -6.31412, -0.106812, 0.0610352, -0.0915527, 0, 0
139381793, 0.0757764, 0.0279932, 0.0301465, 0.0728027, -0.0807307, 8.0168, -6.28965, -0.0762939, 0, -0.0457764, 0, 0
139381803, 0.0728027, 0.0284033, 0.0292236, 0.0695215, -0.0684988, 8.01191, -6.31412, -0.0915527, 0, 0, 0, 0
139381813, 0.0757764, 0.0305566, 0.031377, 0.0695215, -0.0611596, 8.02169, -6.30433, -0.0152588, -0.0915527, -0.0305176, 0, 0
139381823, 0.0757764, 0.0284033, 0.0305566, 0.0753662, -0.0684988, 8.02414, -6.31167, -0.0610352, 0.0152588, -0.0305176, 0, 0
139381833, 0.0753662, 0.0284033, 0.0297363, 0.0715723, -0.0660524, 8.02659, -6.30923, -0.0610352, -0.0305176, 0, 0, 0
139381843, 0.0741357, 0.027583, 0.0297363, 0.0703418, -0.0513741, 8.00946, -6.31412, -0.106812, -0.0457764, -0.0457764, 0, 0
139381863, 0.0745459, 0.0288135, 0.031377, 0.073623, -0.063606, 8.00457, -6.31412, -0.106812, 0.0610352, 0.0305176, 0, 0
139381873, 0.0745459, 0.0279932, 0.0321973, 0.073623, -0.0684988, 8.02414, -6.29455, -0.0610352, -0.0305176, -0.0610352, 0, 0
139381883, 0.0757764, 0.0279932, 0.0326074, 0.0728027, -0.0807307, 8.0168, -6.31167, -0.0915527, 0.0152588, 0, 0, 0
139381893, 0.0753662, 0.0297363, 0.0326074, 0.0728027, -0.0782843, 8.01435, -6.31901, -0.0610352, 0.0457764, 0.0305176, 0, 0
139381903, 0.0761865, 0.0279932, 0.0292236, 0.0719824, -0.0684988, 8.02659, -6.30678, -0.213623, -0.0152588, -0.0152588, 0, 0
139381913, 0.0753662, 0.0284033, 0.0297363, 0.0695215, -0.0611596, 8.02169, -6.31167, -0.106812, -0.0610352, -0.0305176, 0, 0
139381923, 0.0753662, 0.0292236, 0.0330176, 0.0695215, -0.0587132, 8.01925, -6.29699, -0.213623, 0, 0, 0, 0
139381943, 0.0761865, 0.0305566, 0.0305566, 0.0749561, -0.0684988, 8.01435, -6.29699, -0.106812, 0, -0.0762939, 0, 0
139381953, 0.0753662, 0.0288135, 0.0309668, 0.0719824, -0.0660524, 8.01925, -6.29455, -0.0152588, -0.0762939, -0.0305176, 0, 0
139381963, 0.0741357, 0.0259424, 0.0305566, 0.0723926, -0.0684988, 8.00946, -6.30678, -0.0915527, -0.0457764, -0.0305176, 0, 0
139381973, 0.077417, 0.0271729, 0.0321973, 0.0723926, -0.0587132, 8.01191, -6.29944, -0.12207, -0.0305176, 0.0457764, 0, 0
139381983, 0.077417, 0.0279932, 0.0309668, 0.0699316, -0.0684988, 8.02169, -6.29944, -0.12207, 0.0610352, 0.0305176, 0, 0
139381993, 0.0753662, 0.0279932, 0.0309668, 0.0741357, -0.0758379, 8.01191, -6.30923, -0.0762939, 0.0457764, -0.0610352, 0, 0
139382003, 0.0753662, 0.0279932, 0.0317871, 0.0711621, -0.0587132, 8.0168, -6.30189, -0.0915527, -0.0610352, -0.0152588, 0, 0
139382013, 0.0745459, 0.0267627, 0.0309668, 0.0715723, -0.0709451, 8.02414, -6.30189, -0.137329, -0.106812, 0, 0, 0
139382033, 0.0745459, 0.0305566, 0.0321973, 0.0757764, -0.0733915, 8.02903, -6.2921, -0.0915527, -0.0610352, 0.0152588, 0, 0
139382043, 0.0749561, 0.0305566, 0.0309668, 0.0728027, -0.0709451, 8.02169, -6.28965, -0.137329, 0.0457764, -0.0610352, 0, 0
139382053, 0.0761865, 0.027583, 0.0309668, 0.0715723, -0.0709451, 8.01925, -6.30189, -0.152588, 0.0152588, 0.0457764, 0, 0
139382063, 0.0741357, 0.0301465, 0.0297363, 0.0741357, -0.0709451, 8.00212, -6.31167, -0.152588, -0.0915527, 0, 0, 0
139382073, 0.0741357, 0.0297363, 0.0288135, 0.0715723, -0.063606, 8.02659, -6.29944, -0.0457764, 0.0762939, 0, 0, 0
139382083, 0.0741357, 0.0251221, 0.031377, 0.0715723, -0.0733915, 7.99968, -6.29944, -0.0610352, 0.0305176, 0.0305176, 0, 0
139382093, 0.0753662, 0.0251221, 0.0326074, 0.0719824, -0.0611596, 8.02169, -6.32146, -0.0457764, -0.0152588, 0.0610352, 0, 0
139382113, 0.0761865, 0.0292236, 0.0305566, 0.070752, -0.0709451, 8.00457, -6.30923, -0.0915527, 0, 0, 0, 0
139382123, 0.0757764, 0.0301465, 0.031377, 0.0728027, -0.0587132, 7.99968, -6.33369, -0.106812, -0.152588, 0.0305176, 0, 0
139382133, 0.0757764, 0.0267627, 0.0292236, 0.0728027, -0.0782843, 7.99723, -6.31412, -0.106812, -0.0457764, 0, 0, 0
139382143, 0.0749561, 0.0267627, 0.0297363, 0.0741357, -0.063606, 8.00702, -6.30678, -0.106812, -0.0762939, -0.0305176, 0, 0
139382153, 0.0719824, 0.027583, 0.0297363, 0.0741357, -0.0538205, 8.0168, -6.31167, -0.0762939, 0, 0.0457764, 0, 0
139382163, 0.0749561, 0.0288135, 0.0309668, 0.0715723, -0.0684988, 8.00946, -6.29944, -0.12207, -0.0152588, 0, 0, 0
139382173, 0.0761865, 0.0288135, 0.0317871, 0.0732129, -0.0905162, 8.01191, -6.30189, -0.0610352, -0.0305176, 0, 0, 0
139382183, 0.0757764, 0.0263525, 0.0317871, 0.0732129, -0.063606, 7.98744, -6.31167, -0.0915527, -0.0457764, 0.0152588, 0, 0
139382203, 0.0791602, 0.0284033, 0.0309668, 0.0732129, -0.0758379, 8.0168, -6.30923, -0.0762939, -0.0457764, -0.0152588, 0, 0
139382213, 0.0753662, 0.027583, 0.0317871, 0.0711621, -0.0782843, 8.02659, -6.30923, -0.152588, -0.0762939, 0, 0, 0
139382223, 0.0761865, 0.0297363, 0.0321973, 0.0728027, -0.0856234, 8.01925, -6.30433, -0.106812, -0.0610352, 0.0152588, 0, 0
139382233, 0.0741357, 0.0267627, 0.0292236, 0.0728027, -0.0684988, 8.00946, -6.30433, -0.0610352, -0.0457764, -0.0457764, 0, 0
139382243, 0.0741357, 0.0271729, 0.0284033, 0.073623, -0.0733915, 8.02169, -6.29455, -0.0915527, -0.106812, 0, 0, 0
139382253, 0.0749561, 0.0271729, 0.0309668, 0.0711621, -0.063606, 8.01925, -6.31412, -0.0915527, 0.0762939, 0.0305176, 0, 0
139382263, 0.0732129, 0.0297363, 0.0309668, 0.0728027, -0.0733915, 8.00702, -6.30189, -0.0915527, 0.0152588, 0, 0, 0
139382283, 0.0753662, 0.0279932, 0.031377, 0.073623, -0.0978554, 8.00212, -6.30433, -0.0915527, 0.0610352, -0.0152588, 0, 0
139382293, 0.0753662, 0.0279932, 0.0292236, 0.073623, -0.0684988, 8.00212, -6.30189, -0.0762939, -0.0610352, 0.0762939, 0, 0
139382303, 0.077417, 0.0279932, 0.0338379, 0.0711621, -0.0611596, 8.02659, -6.30189, -0.0610352, -0.0305176, 0.0305176, 0, 0
139382313, 0.0753662, 0.0292236, 0.0338379, 0.0732129, -0.0684988, 8.02414, -6.31167, -0.137329, -0.0152588, -0.0457764, 0, 0
139382323, 0.0753662, 0.0259424, 0.0321973, 0.0691113, -0.0856234, 8.02169, -6.30189, -0.0457764, -0.0152588, 0.0152588, 0, 0
139382333, 0.0765967, 0.0279932, 0.0305566, 0.0741357, -0.0709451, 8.03637, -6.29699, -0.0915527, 0.0305176, 0.0152588, 0, 0
139382343, 0.0765967, 0.0288135, 0.0317871, 0.0741357, -0.0587132, 8.02414, -6.29455, -0.106812, 0.0457764, 0.0152588, 0, 0
139382353, 0.077417, 0.0288135, 0.0317871, 0.0711621, -0.0684988, 8.00946, -6.29455, -0.0762939, -0.0457764, 0.0152588, 0, 0
139382373, 0.0753662, 0.0279932, 0.0309668, 0.0723926, -0.0782843, 8.0168, -6.30189, -0.12207, 0.0457764, -0.0152588, 0, 0
139382383, 0.0745459, 0.0288135, 0.0309668, 0.0719824, -0.0513741, 8.01191, -6.32146, -0.183105, -0.0457764, -0.0152588, 0, 0
139382393, 0.0753662, 0.0288135, 0.0297363, 0.0719824, -0.0660524, 8.01435, -6.29944, -0.0457764, 0, -0.0457764, 0, 0
139382403, 0.0753662, 0.0267627, 0.0317871, 0.0723926, -0.063606, 8.02903, -6.30189, -0.106812, 0.0610352, 0.0305176, 0, 0
139382413, 0.0741357, 0.0267627, 0.0317871, 0.0732129, -0.063606, 8.03148, -6.31656, -0.106812, -0.0610352, -0.0305176, 0, 0
139382423, 0.0749561, 0.0288135, 0.0305566, 0.0703418, -0.0684988, 8.00946, -6.30189, -0.0762939, 0.0610352, 0.0152588, 0, 0
139382433, 0.073623, 0.0279932, 0.0297363, 0.0719824, -0.0660524, 8.01191, -6.30433, -0.0610352, -0.0305176, 0.0305176, 0, 0
139382443, 0.0757764, 0.0292236, 0.031377, 0.0719824, -0.0684988, 8.02659, -6.30678, -0.12207, 0, 0, 0, 0
139382463, 0.0761865, 0.0288135, 0.0309668, 0.0745459, -0.0733915, 8.01435, -6.30433, -0.106812, 0.0610352, -0.0305176, 0, 0
139382473, 0.0753662, 0.0271729, 0.0309668, 0.0711621, -0.0660524, 8.00946, -6.28721, -0.0915527, 0.0457764, 0.0305176, 0, 0
139382483, 0.0749561, 0.0292236, 0.0317871, 0.0728027, -0.0684988, 8.00212, -6.29699, -0.0610352, -0.0305176, -0.0457764, 0, 0
139382493, 0.0745459, 0.0288135, 0.031377, 0.0719824, -0.0660524, 8.02903, -6.30923, -0.0610352, -0.0762939, 0.0457764, 0, 0
139382503, 0.0745459, 0.0301465, 0.0309668, 0.0719824, -0.063606, 8.02169, -6.30678, -0.152588, 0.0305176, -0.0152588, 0, 0
139382513, 0.0757764, 0.0301465, 0.0297363, 0.073623, -0.0660524, 8.01925, -6.29944, -0.0610352, 0.0457764, -0.0152588, 0, 0
139382523, 0.0770068, 0.0284033, 0.0297363, 0.0728027, -0.0684988, 8.00457, -6.30433, -0.0457764, -0.0762939, 0, 0, 0
139382543, 0.0753662, 0.0279932, 0.0288135, 0.0749561, -0.0684988, 8.01925, -6.31167, -0.137329, 0.0457764, 0.0152588, 0, 0
139382593, 0.0745459, 0.0288135, 0.0321973, 0.070752, -0.0733915, 8.0168, -6.29699, -0.0915527, -0.0457764, 0, 0, 0
139382603, 0.0765967, 0.0267627, 0.0326074, 0.070752, -0.0807307, 8.02414, -6.30189, -0.0610352, 0.0152588, -0.0457764, 0, 0
139382613, 0.0765967, 0.0297363, 0.031377, 0.0723926, -0.0684988, 8.00702, -6.31656, -0.0610352, 0.0610352, 0.0152588, 0, 0
139382623, 0.0761865, 0.0297363, 0.031377, 0.0715723, -0.0709451, 8.02169, -6.31656, -0.0610352, 0.0152588, 0.0305176, 0, 0
139382633, 0.0778271, 0.0301465, 0.0297363, 0.0723926, -0.0440349, 8.00212, -6.28721, -0.0610352, 0.0762939, -0.0457764, 0, 0
139382643, 0.073623, 0.0292236, 0.0321973, 0.0732129, -0.0660524, 8.01191, -6.33369, -0.106812, 0.0457764, 0.0305176, 0, 0
139382653, 0.0778271, 0.0279932, 0.0301465, 0.0732129, -0.063606, 8.02414, -6.30678, -0.137329, 0, 0.0152588, 0, 0
139382673, 0.0741357, 0.027583, 0.0301465, 0.0745459, -0.0709451, 8.01191, -6.30923, -0.0457764, -0.0152588, 0, 0, 0
139382683, 0.0761865, 0.0267627, 0.0301465, 0.0741357, -0.0562668, 8.02169, -6.28965, -0.0305176, 0.0152588, 0.0152588, 0, 0
139382693, 0.0753662, 0.0279932, 0.031377, 0.0723926, -0.0660524, 8.02903, -6.30433, -0.152588, 0.0762939, 0.0305176, 0, 0
139382703, 0.0761865, 0.0284033, 0.0338379, 0.0723926, -0.063606, 8.01925, -6.30433, -0.152588, 0.0305176, -0.0457764, 0, 0
139382713, 0.0761865, 0.0305566, 0.0330176, 0.0715723, -0.0709451, 8.00702, -6.32146, -0.0762939, -0.0152588, 0, 0, 0
139382723, 0.0749561, 0.0305566, 0.031377, 0.0741357, -0.0611596, 8.02169, -6.31167, -0.0305176, 0.0610352, -0.0152588, 0, 0
139382733, 0.0757764, 0.0284033, 0.031377, 0.0745459, -0.063606, 8.01925, -6.30678, -0.0457764, 0.0457764, 0.0305176, 0, 0
139382743, 0.0757764, 0.027583, 0.031377, 0.0715723, -0.0782843, 7.99968, -6.30433, -0.0762939, -0.0610352, 0.0305176, 0, 0
139382763, 0.0741357, 0.0288135, 0.0326074, 0.070752, -0.063606, 8.01925, -6.31167, -0.137329, 0.0762939, 0, 0, 0
139382773, 0.0741357, 0.0288135, 0.0317871, 0.0741357, -0.0562668, 8.00946, -6.31167, -0.0762939, -0.0152588, -0.0152588, 0, 0
139382783, 0.0757764, 0.027583, 0.0317871, 0.0728027, -0.0733915, 8.01191, -6.30678, -0.12207, -0.0305176, 0, 0, 0
139382793, 0.077417, 0.027583, 0.031377, 0.0728027, -0.0831771, 8.01925, -6.32146, -0.106812, -0.0610352, 0.0152588, 0, 0
139382803, 0.0757764, 0.0288135, 0.0321973, 0.0719824, -0.0538205, 8.01191, -6.31412, -0.0152588, 0.0305176, -0.0305176, 0, 0
139382813, 0.0778271, 0.0271729, 0.0301465, 0.0719824, -0.0831771, 8.00702, -6.29944, -0.0915527, -0.0610352, -0.0457764, 0, 0
139382823, 0.0778271, 0.0271729, 0.0309668, 0.0728027, -0.0733915, 8.01191, -6.30678, -0.0610352, 0, -0.0305176, 0, 0
139382843, 0.0757764, 0.0321973, 0.0309668, 0.0719824, -0.0489277, 8.00702, -6.30923, -0.12207, 0.0457764, 0.0457764, 0, 0
139382853, 0.0765967, 0.0271729, 0.0321973, 0.0728027, -0.0660524, 8.00946, -6.30923, -0.0762939, -0.106812, 0, 0, 0
139382863, 0.0732129, 0.0288135, 0.0309668, 0.0728027, -0.0709451, 8.01435, -6.30433, -0.167847, 0.0305176, 0, 0, 0
139382873, 0.0732129, 0.0317871, 0.0334277, 0.070752, -0.0538205, 8.0168, -6.29944, -0.0762939, 0, -0.0305176, 0, 0
139382883, 0.0753662, 0.0317871, 0.0301465, 0.0741357, -0.0709451, 8.00946, -6.30189, -0.12207, -0.167847, -0.0152588, 0, 0
139382893, 0.0757764, 0.0284033, 0.0301465, 0.0715723, -0.0660524, 8.00946, -6.31656, -0.0915527, -0.12207, -0.0305176, 0, 0
139382903, 0.0741357, 0.0297363, 0.031377, 0.0749561, -0.0758379, 8.00946, -6.31412, -0.137329, -0.0305176, -0.0152588, 0, 0
139382913, 0.073623, 0.0288135, 0.0309668, 0.0749561, -0.0660524, 8.0168, -6.30189, -0.0610352, 0.0152588, -0.0305176, 0, 0
139382933, 0.0770068, 0.0284033, 0.027583, 0.0728027, -0.0660524, 8.00212, -6.29944, -0.0457764, -0.0152588, 0.0610352, 0, 0
139382943, 0.0741357, 0.0309668, 0.027583, 0.0728027, -0.063606, 8.00946, -6.2921, -0.198364, -0.0762939, 0, 0, 0
139382953, 0.0761865, 0.0271729, 0.0309668, 0.0732129, -0.0660524, 8.02414, -6.29455, -0.213623, 0.0152588, -0.0305176, 0, 0
139382963, 0.0761865, 0.027583, 0.0326074, 0.0719824, -0.0611596, 8.01925, -6.29699, -0.0762939, 0, 0.0152588, 0, 0
139382973, 0.0770068, 0.0267627, 0.0330176, 0.0719824, -0.0758379, 8.01435, -6.30433, -0.106812, 0.0762939, 0.0457764, 0, 0
139382983, 0.0770068, 0.0267627, 0.0338379, 0.0715723, -0.0562668, 8.00457, -6.31167, -0.0457764, 0, 0.0610352, 0, 0
139382993, 0.0749561, 0.0279932, 0.0338379, 0.0699316, -0.0709451, 8.00946, -6.31167, -0.183105, -0.0152588, -0.0457764, 0, 0
139383013, 0.0765967, 0.0301465, 0.034248, 0.070752, -0.063606, 8.02414, -6.30433, -0.106812, 0, -0.0305176, 0, 0
139383023, 0.0741357, 0.0267627, 0.0301465, 0.070752, -0.0660524, 8.01191, -6.2921, -0.0915527, -0.0457764, 0.0457764, 0, 0
139383033, 0.0741357, 0.0267627, 0.031377, 0.0715723, -0.0562668, 8.01925, -6.29699, -0.106812, 0.0457764, 0.0152588, 0, 0
139383043, 0.0749561, 0.0288135, 0.031377, 0.0715723, -0.0562668, 8.01925, -6.31656, -0.0915527, -0.0610352, -0.0152588, 0, 0
139383053, 0.077417, 0.0292236, 0.0297363, 0.0703418, -0.0684988, 8.01191, -6.30923, -0.0457764, -0.0305176, -0.0457764, 0, 0
